Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : Lab1_FIR_DUT
Version: O-2018.06-SP4
Date   : Fri Nov 19 12:40:27 2021
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
Lab1_FIR_DUT           5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
x_y[23]                       23.272    0.380    0.0459      0.6468  a
x_y[53]                       23.272    0.380    0.0459      0.6468  a
x_y[83]                       23.272    0.380    0.0459      0.6468  a
x_z[13]                       23.272    0.380    0.0459      0.6468  a
x_z[43]                       23.272    0.380    0.0459      0.6468  a
x_z[73]                       23.272    0.380    0.0459      0.6468  a
mult_132_G8_n345              22.291    0.643    0.0750      1.0120  a
mult_132_G8_n350              22.291    0.643    0.0750      1.0120  a
mult_156_G9_n345              22.291    0.655    0.0750      1.0120  a
mult_156_G9_n350              22.291    0.655    0.0750      1.0120  a
mult_180_G10_n345             22.291    0.668    0.0750      1.0120  a
mult_180_G10_n350             22.291    0.668    0.0750      1.0120  a
mult_132_G11_n346             22.291    0.706    0.0735      0.9913  a
mult_132_G11_n351             22.291    0.706    0.0735      0.9913  a
mult_132_G2_n298              32.201    0.484    0.0536      1.0442  a
mult_156_G3_n298              32.201    0.496    0.0536      1.0442  a
mult_171_n298                 32.201    0.459    0.0536      1.0442  a
mult_180_G4_n298              32.201    0.508    0.0536      1.0442  a
mult_132_G5_n298              32.201    0.620    0.0521      1.0144  a
mult_156_G6_n298              32.201    0.620    0.0521      1.0144  a
mult_180_G7_n298              32.201    0.620    0.0521      1.0144  a
mult_132_G2_n309              29.082    0.472    0.0567      0.9969  a
mult_156_G3_n309              29.082    0.484    0.0567      0.9969  a
mult_171_n309                 29.082    0.447    0.0567      0.9969  a
mult_180_G4_n309              29.082    0.496    0.0567      0.9969  a
x_z[105]                      14.893    0.553    0.0567      0.5105  a
x_x[95]                       14.893    0.528    0.0567      0.5105  a
x_y[85]                       14.893    0.516    0.0567      0.5105  a
x_z[75]                       14.893    0.504    0.0567      0.5105  a
mult_132_G8_n298              32.201    0.570    0.0505      0.9845  a
mult_156_G9_n298              32.201    0.582    0.0505      0.9845  a
mult_180_G10_n298             32.201    0.594    0.0505      0.9845  a
x_x[77]                       14.893    0.380    0.0551      0.4967  a
x_y[67]                       14.893    0.380    0.0551      0.4967  a
x_y[97]                       14.893    0.380    0.0551      0.4967  a
x_z[57]                       14.893    0.380    0.0551      0.4967  a
x_z[87]                       14.893    0.380    0.0551      0.4967  a
x_x[107]                      14.893    0.380    0.0551      0.4967  a
x_x[65]                       14.893    0.392    0.0551      0.4967  a
x_y[55]                       14.893    0.392    0.0551      0.4967  a
x_z[45]                       14.893    0.392    0.0551      0.4967  a
x_z[97]                       14.893    0.404    0.0551      0.4967  a
x_y[107]                      14.893    0.404    0.0551      0.4967  a
mult_119_n304                 29.082    0.620    0.0551      0.9700  a
mult_132_G4_n304              29.082    0.620    0.0551      0.9700  a
mult_132_G5_n309              29.082    0.608    0.0551      0.9700  a
mult_148_n304                 29.082    0.596    0.0551      0.9700  a
mult_156_G2_n304              29.082    0.620    0.0551      0.9700  a
mult_156_G5_n304              29.082    0.620    0.0551      0.9700  a
mult_156_G6_n309              29.082    0.608    0.0551      0.9700  a
mult_180_G2_n304              29.082    0.596    0.0551      0.9700  a
mult_180_G3_n304              29.082    0.620    0.0551      0.9700  a
mult_180_G6_n304              29.082    0.620    0.0551      0.9700  a
mult_180_G7_n309              29.082    0.608    0.0551      0.9700  a
x_x[5]                        15.705    0.380    0.0521      0.4947  a
x_x[17]                       14.893    0.394    0.0536      0.4829  a
x_z[27]                       14.893    0.418    0.0536      0.4829  a
x_z[15]                       14.893    0.418    0.0536      0.4829  a
x_y[37]                       14.893    0.430    0.0536      0.4829  a
x_y[25]                       14.893    0.430    0.0536      0.4829  a
x_x[47]                       14.893    0.443    0.0536      0.4829  a
x_x[35]                       14.893    0.443    0.0536      0.4829  a
mult_132_G3_n304              29.082    0.484    0.0536      0.9431  a
mult_132_G7_n304              29.082    0.557    0.0536      0.9431  a
mult_132_G8_n309              29.082    0.557    0.0536      0.9431  a
mult_132_G10_n304             29.082    0.606    0.0536      0.9431  a
mult_156_G4_n304              29.082    0.496    0.0536      0.9431  a
mult_156_G8_n304              29.082    0.570    0.0536      0.9431  a
mult_156_G9_n309              29.082    0.570    0.0536      0.9431  a
mult_180_G5_n304              29.082    0.508    0.0536      0.9431  a
mult_180_G9_n304              29.082    0.582    0.0536      0.9431  a
mult_180_G10_n309             29.082    0.582    0.0536      0.9431  a
x_z[67]                       14.893    0.492    0.0536      0.4829  a
x_x[87]                       14.893    0.516    0.0536      0.4829  a
x_y[77]                       14.893    0.504    0.0536      0.4829  a
x_x[27]                       14.893    0.392    0.0521      0.4691  a
x_x[57]                       14.893    0.392    0.0521      0.4691  a
x_y[17]                       14.893    0.392    0.0521      0.4691  a
x_y[47]                       14.893    0.392    0.0521      0.4691  a
x_z[37]                       14.893    0.392    0.0521      0.4691  a
mult_132_G3_n298              32.201    0.496    0.0475      0.9249  a
mult_132_G6_n298              32.201    0.545    0.0475      0.9249  a
mult_148_n298                 32.201    0.459    0.0475      0.9249  a
mult_156_G4_n298              32.201    0.508    0.0475      0.9249  a
mult_156_G7_n298              32.201    0.557    0.0475      0.9249  a
