Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : Lab1_FIR_DUT
Version: O-2018.06-SP4
Date   : Sun Nov  7 20:27:46 2021
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
Lab1_FIR_DUT           5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
mult_73_G3_n356               20.604    0.720    0.0559      0.6970  a
mult_66_n356                  20.604    0.720    0.0559      0.6970  a
mult_73_G2_n356               20.604    0.720    0.0559      0.6970  a
x[79]                         14.637    0.485    0.0424      0.3755  a
x[59]                         14.637    0.476    0.0424      0.3755  a
x[69]                         14.637    0.480    0.0424      0.3755  a
x[49]                         14.637    0.424    0.0419      0.3714  a
mult_73_G4_n356               20.604    0.673    0.0555      0.6912  a
mult_73_G5_n356               20.604    0.725    0.0550      0.6854  a
x[19]                         14.637    0.462    0.0415      0.3672  a
x[39]                         14.637    0.471    0.0415      0.3672  a
x[29]                         14.637    0.466    0.0415      0.3672  a
mult_73_G6_n356               20.604    0.678    0.0545      0.6796  a
mult_73_G7_n356               20.604    0.730    0.0541      0.6738  a
mult_66_n308                  26.533    0.506    0.0443      0.7106  a
mult_73_G2_n308               26.533    0.510    0.0443      0.7106  a
mult_73_G8_n356               20.604    0.683    0.0536      0.6680  a
mult_73_G3_n308               26.533    0.562    0.0438      0.7031  a
mult_73_G11_n356              20.604    0.734    0.0531      0.6622  a
mult_73_G9_n356               20.604    0.734    0.0531      0.6622  a
mult_73_G10_n356              20.604    0.734    0.0531      0.6622  a
mult_73_G4_n308               26.533    0.515    0.0433      0.6957  a
mult_73_G5_n308               26.533    0.520    0.0433      0.6957  a
w_ADD_9__6_                    4.055    0.340    0.0680      0.1669  a
mult_73_G6_n308               26.533    0.571    0.0429      0.6882  a
mult_73_G7_n308               26.533    0.571    0.0429      0.6882  a
mult_73_G8_n308               26.533    0.524    0.0424      0.6807  a
mult_73_G9_n308               26.533    0.529    0.0424      0.6807  a
mult_73_G10_n308              26.533    0.534    0.0424      0.6807  a
x[104]                         9.161    0.494    0.0499      0.2763  a
x[94]                          9.161    0.443    0.0494      0.2738  a
x[74]                          9.161    0.443    0.0494      0.2738  a
x[84]                          9.161    0.443    0.0494      0.2738  a
x[9]                          12.519    0.410    0.0410      0.3106  a
mult_73_G11_n308              26.533    0.585    0.0419      0.6732  a
x[64]                          9.161    0.490    0.0489      0.2712  a
x[54]                          9.161    0.438    0.0485      0.2686  a
x[34]                          9.161    0.438    0.0485      0.2686  a
x[44]                          9.161    0.438    0.0485      0.2686  a
mult_66_n296                  25.295    0.506    0.0433      0.6632  a
mult_73_G2_n296               25.295    0.510    0.0433      0.6632  a
x[24]                          9.161    0.485    0.0480      0.2660  a
x[14]                          9.161    0.433    0.0475      0.2634  a
mult_73_G3_n296               25.295    0.562    0.0429      0.6561  a
mult_73_G4_n296               25.295    0.515    0.0424      0.6489  a
mult_73_G5_n296               25.295    0.520    0.0424      0.6489  a
mult_73_G6_n296               25.295    0.524    0.0424      0.6489  a
mult_73_G7_n296               25.295    0.576    0.0419      0.6418  a
mult_73_G8_n296               25.295    0.529    0.0415      0.6347  a
mult_73_G9_n296               25.295    0.534    0.0415      0.6347  a
mult_73_G10_n296              25.295    0.538    0.0415      0.6347  a
mult_73_G11_n296              25.295    0.590    0.0410      0.6275  a
x[102]                         7.390    0.494    0.0499      0.2229  a
x[92]                          7.390    0.443    0.0494      0.2208  a
x[72]                          7.390    0.443    0.0494      0.2208  a
x[82]                          7.390    0.443    0.0494      0.2208  a
x[96]                          9.161    0.490    0.0443      0.2453  a
x[106]                         9.161    0.494    0.0443      0.2453  a
x[86]                          9.161    0.438    0.0438      0.2428  a
x[62]                          7.390    0.490    0.0489      0.2187  a
x[52]                          7.390    0.438    0.0485      0.2167  a
x[32]                          7.390    0.438    0.0485      0.2167  a
x[42]                          7.390    0.438    0.0485      0.2167  a
x[76]                          9.161    0.485    0.0433      0.2402  a
x[66]                          9.161    0.480    0.0433      0.2402  a
x[22]                          7.390    0.485    0.0480      0.2146  a
x[56]                          9.161    0.429    0.0429      0.2376  a
x[46]                          9.161    0.429    0.0429      0.2376  a
x[12]                          7.390    0.433    0.0475      0.2125  a
x[36]                          9.161    0.476    0.0424      0.2350  a
x[16]                          9.161    0.466    0.0424      0.2350  a
x[26]                          9.161    0.471    0.0424      0.2350  a
x[98]                          7.389    0.490    0.0471      0.2104  a
x[108]                         7.389    0.494    0.0471      0.2104  a
x[4]                           7.114    0.433    0.0475      0.2046  a
x[88]                          7.389    0.438    0.0466      0.2083  a
SH_r_0_                        1.438    0.937    0.0009      0.0008  a
x[78]                          7.389    0.438    0.0466      0.2083  a
VOUT                           0.310    0.937    0.0009      0.0002  a
mult_66_n313                  19.387    0.506    0.0499      0.5848  a
x[68]                          7.389    0.485    0.0461      0.2062  a
mult_73_G2_n313               19.387    0.557    0.0494      0.5794  a
mult_73_G3_n313               19.387    0.557    0.0494      0.5794  a
mult_73_G4_n313               19.387    0.557    0.0494      0.5794  a
x[58]                          7.389    0.433    0.0457      0.2041  a
x[38]                          7.389    0.433    0.0457      0.2041  a
x[48]                          7.389    0.433    0.0457      0.2041  a
mult_73_G5_n313               19.387    0.510    0.0489      0.5739  a
x[28]                          7.389    0.480    0.0452      0.2021  a
x[18]                          7.389    0.476    0.0452      0.2021  a
mult_73_G6_n313               19.387    0.562    0.0485      0.5684  a
mult_73_G7_n313               19.387    0.562    0.0485      0.5684  a
mult_73_G8_n313               19.387    0.562    0.0485      0.5684  a
mult_73_G9_n313               19.387    0.515    0.0480      0.5630  a
w_ADD_6__6_                    3.782    0.466    0.0932      0.2132  a
mult_73_G10_n313              19.387    0.567    0.0475      0.5575  a
mult_73_G11_n313              19.387    0.567    0.0475      0.5575  a
mult_66_n317                  20.918    0.506    0.0443      0.5602  a
mult_73_G2_n317               20.918    0.510    0.0443      0.5602  a
REGout_n47                     1.972    0.440    0.0648      0.0773  a
mult_73_G3_n317               20.918    0.562    0.0438      0.5543  a
mult_73_G4_n317               20.918    0.515    0.0433      0.5484  a
mult_73_G5_n317               20.918    0.520    0.0433      0.5484  a
w_ADD_8__6_                    3.782    0.653    0.0461      0.1055  a
x[6]                           7.114    0.415    0.0419      0.1805  a
x[2]                           5.343    0.433    0.0475      0.1536  a
mult_73_G6_n317               20.918    0.571    0.0429      0.5426  a
mult_73_G7_n317               20.918    0.571    0.0429      0.5426  a
mult_73_G8_n317               20.918    0.524    0.0424      0.5367  a
mult_73_G9_n317               20.918    0.529    0.0424      0.5367  a
mult_73_G10_n317              20.918    0.534    0.0424      0.5367  a
mult_73_G11_n317              20.918    0.585    0.0419      0.5308  a
x[8]                           5.342    0.424    0.0447      0.1446  a
w_ADD_6__0_                    3.849    0.466    0.0932      0.2170  a
DOUT[3]                        0.310    0.560    0.0648      0.0121  a
w_ADD_4__6_                    3.782    0.602    0.0545      0.1247  a
x[90]                          4.063    0.490    0.0443      0.1088  a
x[100]                         4.063    0.494    0.0443      0.1088  a
x[80]                          4.063    0.438    0.0438      0.1077  a
mult_66_n298                  21.295    0.814    0.0373      0.4803  a
x[50]                          4.063    0.429    0.0429      0.1054  a
x[70]                          4.063    0.485    0.0433      0.1065  a
x[40]                          4.063    0.429    0.0429      0.1054  a
x[60]                          4.063    0.480    0.0433      0.1065  a
mult_73_G2_n298               21.295    0.767    0.0368      0.4743  a
mult_66_n45                    4.055    0.419    0.0839      0.2058  a
x[30]                          4.063    0.476    0.0424      0.1042  a
x[10]                          4.063    0.466    0.0424      0.1042  a
x[20]                          4.063    0.471    0.0424      0.1042  a
mult_73_G2_n45                 4.055    0.466    0.0834      0.2047  a
REGin_n12                      1.972    0.506    0.0499      0.0595  a
REGi_1_n51                     1.972    0.557    0.0494      0.0589  a
REGin_n14                      1.972    0.506    0.0499      0.0595  a
REGi_1_n49                     1.972    0.557    0.0494      0.0589  a
REGi_2_n51                     1.972    0.557    0.0494      0.0589  a
REGi_3_n51                     1.972    0.557    0.0494      0.0589  a
REGi_1_n45                     1.972    0.557    0.0494      0.0589  a
REGin_n18                      1.972    0.506    0.0499      0.0595  a
REGi_2_n49                     1.972    0.557    0.0494      0.0589  a
REGi_3_n49                     1.972    0.557    0.0494      0.0589  a
mult_73_G3_n298               21.295    0.818    0.0363      0.4683  a
mult_73_G4_n298               21.295    0.818    0.0363      0.4683  a
mult_73_G5_n298               21.295    0.818    0.0363      0.4683  a
mult_73_G6_n298               21.295    0.818    0.0363      0.4683  a
mult_73_G7_n298               21.295    0.818    0.0363      0.4683  a
mult_73_G8_n298               21.295    0.818    0.0363      0.4683  a
mult_73_G9_n298               21.295    0.818    0.0363      0.4683  a
REGi_2_n45                     1.972    0.557    0.0494      0.0589  a
REGi_3_n45                     1.972    0.557    0.0494      0.0589  a
REGi_1_n48                     1.972    0.557    0.0494      0.0589  a
REGin_n15                      1.972    0.506    0.0499      0.0595  a
REGi_1_n50                     1.972    0.557    0.0494      0.0589  a
REGin_n13                      1.972    0.506    0.0499      0.0595  a
REGi_2_n48                     1.972    0.557    0.0494      0.0589  a
REGi_3_n48                     1.972    0.557    0.0494      0.0589  a
REGi_2_n50                     1.972    0.557    0.0494      0.0589  a
REGi_3_n50                     1.972    0.557    0.0494      0.0589  a
mult_73_G4_n45                 4.055    0.462    0.0825      0.2024  a
REGi_4_n51                     1.972    0.510    0.0489      0.0584  a
REGi_5_n51                     1.972    0.562    0.0485      0.0578  a
REGi_4_n49                     1.972    0.510    0.0489      0.0584  a
REGi_5_n49                     1.972    0.562    0.0485      0.0578  a
REGi_4_n45                     1.972    0.510    0.0489      0.0584  a
REGi_6_n51                     1.972    0.562    0.0485      0.0578  a
REGi_7_n51                     1.972    0.562    0.0485      0.0578  a
REGi_5_n45                     1.972    0.562    0.0485      0.0578  a
REGi_6_n49                     1.972    0.562    0.0485      0.0578  a
REGi_7_n49                     1.972    0.562    0.0485      0.0578  a
REGi_6_n45                     1.972    0.562    0.0485      0.0578  a
REGi_7_n45                     1.972    0.562    0.0485      0.0578  a
REGi_4_n48                     1.972    0.510    0.0489      0.0584  a
REGi_5_n48                     1.972    0.562    0.0485      0.0578  a
mult_73_G10_n298              21.295    0.771    0.0359      0.4623  a
REGi_4_n50                     1.972    0.510    0.0489      0.0584  a
REGi_5_n50                     1.972    0.562    0.0485      0.0578  a
REGi_6_n48                     1.972    0.562    0.0485      0.0578  a
REGi_7_n48                     1.972    0.562    0.0485      0.0578  a
REGi_6_n50                     1.972    0.562    0.0485      0.0578  a
REGi_7_n50                     1.972    0.562    0.0485      0.0578  a
mult_66_n41                    3.782    0.419    0.0839      0.1919  a
mult_66_n42                    3.782    0.581    0.0839      0.1919  a
REGi_9_n51                     1.972    0.567    0.0475      0.0567  a
REGi_9_n49                     1.972    0.567    0.0475      0.0567  a
REGi_8_n51                     1.972    0.515    0.0480      0.0573  a
REGi_10_n51                    1.972    0.567    0.0475      0.0567  a
REGi_8_n49                     1.972    0.515    0.0480      0.0573  a
REGi_9_n45                     1.972    0.567    0.0475      0.0567  a
REGi_10_n49                    1.972    0.567    0.0475      0.0567  a
REGi_8_n45                     1.972    0.515    0.0480      0.0573  a
REGi_10_n45                    1.972    0.567    0.0475      0.0567  a
REGi_9_n48                     1.972    0.567    0.0475      0.0567  a
REGi_8_n48                     1.972    0.515    0.0480      0.0573  a
REGi_9_n50                     1.972    0.567    0.0475      0.0567  a
REGi_8_n50                     1.972    0.515    0.0480      0.0573  a
mult_73_G2_n41                 3.782    0.466    0.0834      0.1908  a
mult_73_G2_n42                 3.782    0.534    0.0834      0.1908  a
REGi_10_n48                    1.972    0.567    0.0475      0.0567  a
mult_73_G11_n298              21.295    0.823    0.0354      0.4563  a
REGi_10_n50                    1.972    0.567    0.0475      0.0567  a
mult_73_G8_n45                 4.055    0.452    0.0806      0.1978  a
mult_73_G11_n45                4.055    0.401    0.0801      0.1966  a
REGi_2_n44                     1.972    0.562    0.0466      0.0556  a
REGi_1_n44                     1.972    0.510    0.0471      0.0561  a
REGin_n19                      1.972    0.506    0.0471      0.0561  a
REGi_3_n44                     1.972    0.562    0.0466      0.0556  a
mult_73_G10_n45                4.055    0.448    0.0797      0.1955  a
mult_66_n339                  18.860    0.814    0.0373      0.4254  a
mult_73_G5_n339               18.860    0.814    0.0373      0.4254  a
mult_73_G9_n339               18.860    0.814    0.0373      0.4254  a
mult_73_G2_n339               18.860    0.814    0.0373      0.4254  a
mult_73_G4_n339               18.860    0.814    0.0373      0.4254  a
mult_73_G8_n339               18.860    0.814    0.0373      0.4254  a
mult_73_G10_n339              18.860    0.814    0.0373      0.4254  a
